"table_schema","table_name","column_name","ordinal_position","is_nullable","data_type","character_maximum_length","numeric_precision","numeric_scale","datetime_precision"
"model","prepayments","Prepayment Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","prepayments","Prepayment Date",2,"YES","date",NULL,NULL,NULL,0
"model","prepayments","Amount",3,"YES","numeric",NULL,NULL,NULL,NULL
"model","prepayments","Currency",4,"YES","text",NULL,NULL,NULL,NULL
"model","prepayments","Status",5,"YES","text",NULL,NULL,NULL,NULL
"model","prepayments","Prepayment Updated",6,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","prepayments","Line Id",7,"YES","uuid",NULL,NULL,NULL,NULL
"model","prepayments","Line Description",8,"YES","text",NULL,NULL,NULL,NULL
"model","prepayments","Line Quantity",9,"YES","numeric",NULL,NULL,NULL,NULL
"model","prepayments","Line Unit Amount",10,"YES","numeric",NULL,NULL,NULL,NULL
"model","prepayments","Line Tax Type",11,"YES","text",NULL,NULL,NULL,NULL
"model","prepayments","Line Tax Amount",12,"YES","numeric",NULL,NULL,NULL,NULL
"model","prepayments","Line Total",13,"YES","numeric",NULL,NULL,NULL,NULL
"model","prepayments","Line Account Code",14,"YES","text",NULL,NULL,NULL,NULL
"model","prepayments","Customer Id",15,"YES","uuid",NULL,NULL,NULL,NULL
"model","prepayments","Customer Name",16,"YES","text",NULL,NULL,NULL,NULL
"model","prepayments","Customer Email",17,"YES","text",NULL,NULL,NULL,NULL
"model","purchase_orders","Purchase Order Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","purchase_orders","Purchase Order Date",2,"YES","date",NULL,NULL,NULL,0
"model","purchase_orders","Reference",3,"YES","text",NULL,NULL,NULL,NULL
"model","purchase_orders","Status",4,"YES","text",NULL,NULL,NULL,NULL
"model","purchase_orders","Total Amount",5,"YES","numeric",NULL,NULL,NULL,NULL
"model","purchase_orders","Purchase Order Updated",6,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","purchase_orders","Line Id",7,"YES","uuid",NULL,NULL,NULL,NULL
"model","purchase_orders","Line Description",8,"YES","text",NULL,NULL,NULL,NULL
"model","purchase_orders","Line Quantity",9,"YES","numeric",NULL,NULL,NULL,NULL
"model","purchase_orders","Line Unit Amount",10,"YES","numeric",NULL,NULL,NULL,NULL
"model","purchase_orders","Line Tax Type",11,"YES","text",NULL,NULL,NULL,NULL
"model","purchase_orders","Line Tax Amount",12,"YES","numeric",NULL,NULL,NULL,NULL
"model","purchase_orders","Line Total",13,"YES","numeric",NULL,NULL,NULL,NULL
"model","purchase_orders","Line Account Code",14,"YES","text",NULL,NULL,NULL,NULL
"model","purchase_orders","Supplier Id",15,"YES","uuid",NULL,NULL,NULL,NULL
"model","purchase_orders","Supplier Name",16,"YES","text",NULL,NULL,NULL,NULL
"model","purchase_orders","Supplier Email",17,"YES","text",NULL,NULL,NULL,NULL
"model","quotes","Quote Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","quotes","Quote Date",2,"YES","date",NULL,NULL,NULL,0
"model","quotes","Reference",3,"YES","text",NULL,NULL,NULL,NULL
"model","quotes","Status",4,"YES","text",NULL,NULL,NULL,NULL
"model","quotes","Title",5,"YES","text",NULL,NULL,NULL,NULL
"model","quotes","Summary",6,"YES","text",NULL,NULL,NULL,NULL
"model","quotes","Quote Number",7,"YES","text",NULL,NULL,NULL,NULL
"model","quotes","Expiry Date",8,"YES","date",NULL,NULL,NULL,0
"model","quotes","Total Amount",9,"YES","numeric",NULL,NULL,NULL,NULL
"model","quotes","Quote Updated",10,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","quotes","Line Id",11,"YES","uuid",NULL,NULL,NULL,NULL
"model","quotes","Line Description",12,"YES","text",NULL,NULL,NULL,NULL
"model","quotes","Line Quantity",13,"YES","numeric",NULL,NULL,NULL,NULL
"model","quotes","Line Unit Amount",14,"YES","numeric",NULL,NULL,NULL,NULL
"model","quotes","Line Tax Type",15,"YES","text",NULL,NULL,NULL,NULL
"model","quotes","Line Tax Amount",16,"YES","numeric",NULL,NULL,NULL,NULL
"model","quotes","Line Total",17,"YES","numeric",NULL,NULL,NULL,NULL
"model","quotes","Line Account Code",18,"YES","text",NULL,NULL,NULL,NULL
"model","quotes","Customer Id",19,"YES","uuid",NULL,NULL,NULL,NULL
"model","quotes","Customer Name",20,"YES","text",NULL,NULL,NULL,NULL
"model","quotes","Customer Email",21,"YES","text",NULL,NULL,NULL,NULL
"model","repeating_invoices","Repeating Invoice Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","repeating_invoices","Start Date",2,"YES","date",NULL,NULL,NULL,0
"model","repeating_invoices","Next Scheduled Date",3,"YES","date",NULL,NULL,NULL,0
"model","repeating_invoices","End Date",4,"YES","date",NULL,NULL,NULL,0
"model","repeating_invoices","Schedule",5,"YES","text",NULL,NULL,NULL,NULL
"model","repeating_invoices","Status",6,"YES","text",NULL,NULL,NULL,NULL
"model","repeating_invoices","Total Amount",7,"YES","numeric",NULL,NULL,NULL,NULL
"model","repeating_invoices","Repeating Invoice Updated",8,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","repeating_invoices","Line Id",9,"YES","uuid",NULL,NULL,NULL,NULL
"model","repeating_invoices","Line Description",10,"YES","text",NULL,NULL,NULL,NULL
"model","repeating_invoices","Line Quantity",11,"YES","numeric",NULL,NULL,NULL,NULL
"model","repeating_invoices","Line Unit Amount",12,"YES","numeric",NULL,NULL,NULL,NULL
"model","repeating_invoices","Line Tax Type",13,"YES","text",NULL,NULL,NULL,NULL
"model","repeating_invoices","Line Tax Amount",14,"YES","numeric",NULL,NULL,NULL,NULL
"model","repeating_invoices","Line Total",15,"YES","numeric",NULL,NULL,NULL,NULL
"model","repeating_invoices","Line Account Code",16,"YES","text",NULL,NULL,NULL,NULL
"model","repeating_invoices","Customer Id",17,"YES","uuid",NULL,NULL,NULL,NULL
"model","repeating_invoices","Customer Name",18,"YES","text",NULL,NULL,NULL,NULL
"model","repeating_invoices","Customer Email",19,"YES","text",NULL,NULL,NULL,NULL
"model","suppliers","Supplier Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","suppliers","Supplier Name",2,"YES","text",NULL,NULL,NULL,NULL
"model","suppliers","Email Address",3,"YES","text",NULL,NULL,NULL,NULL
"model","suppliers","First Name",4,"YES","text",NULL,NULL,NULL,NULL
"model","suppliers","Last Name",5,"YES","text",NULL,NULL,NULL,NULL
"model","suppliers","Currency",6,"YES","text",NULL,NULL,NULL,NULL
"model","suppliers","Last Updated",7,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","tracking_categories","Tracking Category Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","tracking_categories","Category Name",2,"YES","text",NULL,NULL,NULL,NULL
"model","tracking_categories","Category Status",3,"YES","text",NULL,NULL,NULL,NULL
"model","tracking_categories","Option Status Summary",4,"YES","text",NULL,NULL,NULL,NULL
"model","tracking_categories","Last Updated",5,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","tracking_categories","Option Id",6,"YES","uuid",NULL,NULL,NULL,NULL
"model","tracking_categories","Option Name",7,"YES","text",NULL,NULL,NULL,NULL
"model","tracking_categories","Option Status",8,"YES","text",NULL,NULL,NULL,NULL
"ods","accounts","account_id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","accounts","code",2,"NO","text",NULL,NULL,NULL,NULL
"ods","accounts","name",3,"NO","text",NULL,NULL,NULL,NULL
"ods","accounts","type",4,"YES","text",NULL,NULL,NULL,NULL
"ods","accounts","tax_type",5,"YES","text",NULL,NULL,NULL,NULL
"ods","accounts","description",6,"YES","text",NULL,NULL,NULL,NULL
"ods","accounts","class",7,"YES","text",NULL,NULL,NULL,NULL
"ods","accounts","enable_payments_to_account",8,"YES","boolean",NULL,NULL,NULL,NULL
"ods","accounts","show_in_expense_claims",9,"YES","boolean",NULL,NULL,NULL,NULL
"ods","accounts","reporting_code",10,"YES","text",NULL,NULL,NULL,NULL
"ods","accounts","reporting_code_name",11,"YES","text",NULL,NULL,NULL,NULL
"ods","accounts","updated_date_utc",12,"YES","timestamp without time zone",NULL,NULL,NULL,6
"ods","accounts","currency_code",13,"YES","text",NULL,NULL,NULL,NULL
"ods","accounts","bank_account_number",14,"YES","text",NULL,NULL,NULL,NULL
"ods","accounts","bank_account_type",15,"YES","text",NULL,NULL,NULL,NULL
"ods","accounts","source_run_id",16,"NO","uuid",NULL,NULL,NULL,NULL
"ods","accounts","loaded_at",17,"NO","timestamp without time zone",NULL,NULL,NULL,6
"ods","attachments","attachment_id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","attachments","parent_type",2,"NO","text",NULL,NULL,NULL,NULL
"ods","attachments","parent_id",3,"NO","uuid",NULL,NULL,NULL,NULL
"ods","attachments","file_name",4,"NO","text",NULL,NULL,NULL,NULL
"ods","attachments","url",5,"YES","text",NULL,NULL,NULL,NULL
"ods","attachments","mime_type",6,"YES","text",NULL,NULL,NULL,NULL
"ods","attachments","content_length",7,"YES","integer",NULL,32,0,NULL
"ods","attachments","source_run_id",8,"NO","uuid",NULL,NULL,NULL,NULL
"ods","attachments","loaded_at",9,"NO","timestamp without time zone",NULL,NULL,NULL,6
"ods","bank_transaction_lines","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","bank_transaction_lines","bank_transaction_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"ods","bank_transaction_lines","description",3,"YES","text",NULL,NULL,NULL,NULL
"ods","bank_transaction_lines","unit_amount",4,"YES","numeric",NULL,NULL,NULL,NULL
"ods","bank_transaction_lines","tax_type",5,"YES","text",NULL,NULL,NULL,NULL
"ods","bank_transaction_lines","tax_amount",6,"YES","numeric",NULL,NULL,NULL,NULL
"ods","bank_transaction_lines","line_amount",7,"YES","numeric",NULL,NULL,NULL,NULL
"ods","bank_transaction_lines","account_code",8,"YES","text",NULL,NULL,NULL,NULL
"ods","bank_transaction_lines","quantity",9,"YES","numeric",NULL,NULL,NULL,NULL
"ods","bank_transaction_lines","account_id",10,"YES","uuid",NULL,NULL,NULL,NULL
"ods","bank_transactions","bank_transaction_id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","bank_transactions","contact_id",2,"YES","uuid",NULL,NULL,NULL,NULL
"ods","bank_transactions","type",3,"YES","text",NULL,NULL,NULL,NULL
"ods","bank_transactions","reference",4,"YES","text",NULL,NULL,NULL,NULL
"ods","bank_transactions","is_reconciled",5,"YES","boolean",NULL,NULL,NULL,NULL
"ods","bank_transactions","currency_code",6,"YES","text",NULL,NULL,NULL,NULL
"ods","bank_transactions","date",7,"YES","date",NULL,NULL,NULL,0
"ods","bank_transactions","status",8,"YES","text",NULL,NULL,NULL,NULL
"ods","bank_transactions","sub_total",9,"YES","numeric",NULL,NULL,NULL,NULL
"ods","bank_transactions","total_tax",10,"YES","numeric",NULL,NULL,NULL,NULL
"ods","bank_transactions","total",11,"YES","numeric",NULL,NULL,NULL,NULL
"ods","bank_transactions","updated_date_utc",12,"YES","timestamp without time zone",NULL,NULL,NULL,6
"ods","bank_transactions","source_run_id",13,"NO","uuid",NULL,NULL,NULL,NULL
"ods","bank_transactions","loaded_at",14,"NO","timestamp without time zone",NULL,NULL,NULL,6
"ods","bank_transfers","bank_transfer_id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","bank_transfers","date",2,"YES","date",NULL,NULL,NULL,0
"ods","bank_transfers","amount",3,"YES","numeric",NULL,NULL,NULL,NULL
"ods","bank_transfers","from_bank_account_id",4,"YES","uuid",NULL,NULL,NULL,NULL
"ods","bank_transfers","from_bank_account_name",5,"YES","text",NULL,NULL,NULL,NULL
"ods","bank_transfers","to_bank_account_id",6,"YES","uuid",NULL,NULL,NULL,NULL
"ods","bank_transfers","to_bank_account_name",7,"YES","text",NULL,NULL,NULL,NULL
"ods","bank_transfers","from_bank_transaction_id",8,"YES","uuid",NULL,NULL,NULL,NULL
"ods","bank_transfers","to_bank_transaction_id",9,"YES","uuid",NULL,NULL,NULL,NULL
"ods","bank_transfers","from_is_reconciled",10,"YES","boolean",NULL,NULL,NULL,NULL
"ods","bank_transfers","to_is_reconciled",11,"YES","boolean",NULL,NULL,NULL,NULL
"ods","bank_transfers","reference",12,"YES","text",NULL,NULL,NULL,NULL
"ods","bank_transfers","has_attachments",13,"YES","boolean",NULL,NULL,NULL,NULL
"ods","bank_transfers","source_run_id",14,"NO","uuid",NULL,NULL,NULL,NULL
"ods","bank_transfers","loaded_at",15,"NO","timestamp without time zone",NULL,NULL,NULL,6
"ods","batch_payment_lines","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","batch_payment_lines","batch_payment_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"ods","batch_payment_lines","payment_id",3,"YES","uuid",NULL,NULL,NULL,NULL
"ods","batch_payment_lines","invoice_id",4,"YES","uuid",NULL,NULL,NULL,NULL
"ods","batch_payment_lines","amount",5,"YES","numeric",NULL,NULL,NULL,NULL
"ods","batch_payments","batch_payment_id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","batch_payments","reference",2,"YES","text",NULL,NULL,NULL,NULL
"ods","batch_payments","date",3,"YES","date",NULL,NULL,NULL,0
"ods","batch_payments","type",4,"YES","text",NULL,NULL,NULL,NULL
"ods","batch_payments","status",5,"YES","text",NULL,NULL,NULL,NULL
"ods","batch_payments","total_amount",6,"YES","numeric",NULL,NULL,NULL,NULL
"ods","batch_payments","is_reconciled",7,"YES","boolean",NULL,NULL,NULL,NULL
"ods","batch_payments","updated_date_utc",8,"YES","timestamp without time zone",NULL,NULL,NULL,6
"ods","batch_payments","account_id",9,"YES","uuid",NULL,NULL,NULL,NULL
"ods","batch_payments","source_run_id",10,"NO","uuid",NULL,NULL,NULL,NULL
"ods","batch_payments","loaded_at",11,"NO","timestamp without time zone",NULL,NULL,NULL,6
"ods","branding_themes","branding_theme_id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","branding_themes","name",2,"NO","text",NULL,NULL,NULL,NULL
"ods","branding_themes","sort_order",3,"YES","integer",NULL,32,0,NULL
"ods","branding_themes","created_date_utc",4,"YES","timestamp without time zone",NULL,NULL,NULL,6
"ods","branding_themes","source_run_id",5,"NO","uuid",NULL,NULL,NULL,NULL
"ods","branding_themes","loaded_at",6,"NO","timestamp without time zone",NULL,NULL,NULL,6
"ods","budget_balances","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","budget_balances","budget_line_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"ods","budget_balances","period",3,"YES","text",NULL,NULL,NULL,NULL
"ods","budget_balances","amount",4,"YES","numeric",NULL,NULL,NULL,NULL
"ods","budget_balances","notes",5,"YES","text",NULL,NULL,NULL,NULL
"ods","budget_lines","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","budget_lines","budget_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"ods","budget_lines","account_id",3,"YES","uuid",NULL,NULL,NULL,NULL
"ods","budget_lines","account_code",4,"YES","text",NULL,NULL,NULL,NULL
"ods","budgets","budget_id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","budgets","status",2,"YES","text",NULL,NULL,NULL,NULL
"ods","budgets","description",3,"YES","text",NULL,NULL,NULL,NULL
"ods","budgets","type",4,"YES","text",NULL,NULL,NULL,NULL
"ods","budgets","updated_date_utc",5,"YES","timestamp without time zone",NULL,NULL,NULL,6
"ods","budgets","source_run_id",6,"NO","uuid",NULL,NULL,NULL,NULL
"ods","budgets","loaded_at",7,"NO","timestamp without time zone",NULL,NULL,NULL,6
"ods","contact_addresses","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","contact_addresses","contact_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"ods","contact_addresses","address_type",3,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_addresses","address_line1",4,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_addresses","address_line2",5,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_addresses","address_line3",6,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_addresses","address_line4",7,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_addresses","city",8,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_addresses","region",9,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_addresses","postal_code",10,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_addresses","country",11,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_groups","contact_group_id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","contact_groups","name",2,"NO","text",NULL,NULL,NULL,NULL
"ods","contact_groups","status",3,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_groups","source_run_id",4,"NO","uuid",NULL,NULL,NULL,NULL
"ods","contact_groups","loaded_at",5,"NO","timestamp without time zone",NULL,NULL,NULL,6
"ods","contact_persons","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","contact_persons","contact_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"ods","contact_persons","first_name",3,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_persons","last_name",4,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_persons","email_address",5,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_phones","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","contact_phones","contact_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"ods","contact_phones","phone_type",3,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_phones","phone_number",4,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_phones","phone_area_code",5,"YES","text",NULL,NULL,NULL,NULL
"ods","contact_phones","phone_country_code",6,"YES","text",NULL,NULL,NULL,NULL
"ods","contacts","contact_id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","contacts","contact_status",2,"YES","text",NULL,NULL,NULL,NULL
"ods","contacts","name",3,"YES","text",NULL,NULL,NULL,NULL
"ods","contacts","first_name",4,"YES","text",NULL,NULL,NULL,NULL
"ods","contacts","last_name",5,"YES","text",NULL,NULL,NULL,NULL
"ods","contacts","email_address",6,"YES","text",NULL,NULL,NULL,NULL
"ods","contacts","is_supplier",7,"YES","boolean",NULL,NULL,NULL,NULL
"ods","contacts","is_customer",8,"YES","boolean",NULL,NULL,NULL,NULL
"ods","contacts","default_currency",9,"YES","text",NULL,NULL,NULL,NULL
"ods","contacts","updated_date_utc",10,"YES","timestamp without time zone",NULL,NULL,NULL,6
"ods","contacts","source_run_id",11,"NO","uuid",NULL,NULL,NULL,NULL
"ods","contacts","loaded_at",12,"NO","timestamp without time zone",NULL,NULL,NULL,6
"ods","credit_note_allocations","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","credit_note_allocations","credit_note_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"ods","credit_note_allocations","allocation_id",3,"YES","uuid",NULL,NULL,NULL,NULL
"ods","credit_note_allocations","invoice_id",4,"YES","uuid",NULL,NULL,NULL,NULL
"ods","credit_note_allocations","amount",5,"YES","numeric",NULL,NULL,NULL,NULL
"ods","credit_note_allocations","date",6,"YES","date",NULL,NULL,NULL,0
"ods","credit_note_lines","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","credit_note_lines","credit_note_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"ods","credit_note_lines","description",3,"YES","text",NULL,NULL,NULL,NULL
"ods","credit_note_lines","quantity",4,"YES","numeric",NULL,NULL,NULL,NULL
"ods","credit_note_lines","unit_amount",5,"YES","numeric",NULL,NULL,NULL,NULL
"ods","credit_note_lines","tax_type",6,"YES","text",NULL,NULL,NULL,NULL
"ods","credit_note_lines","tax_amount",7,"YES","numeric",NULL,NULL,NULL,NULL
"ods","credit_note_lines","line_amount",8,"YES","numeric",NULL,NULL,NULL,NULL
"ods","credit_note_lines","account_code",9,"YES","text",NULL,NULL,NULL,NULL
"ods","credit_note_lines","tracking",10,"YES","jsonb",NULL,NULL,NULL,NULL
"ods","credit_note_payments","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","credit_note_payments","credit_note_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"ods","credit_note_payments","payment_id",3,"YES","uuid",NULL,NULL,NULL,NULL
"ods","credit_note_payments","date",4,"YES","date",NULL,NULL,NULL,0
"ods","credit_note_payments","amount",5,"YES","numeric",NULL,NULL,NULL,NULL
"ods","credit_note_payments","reference",6,"YES","text",NULL,NULL,NULL,NULL
"ods","credit_notes","credit_note_id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","credit_notes","type",2,"YES","text",NULL,NULL,NULL,NULL
"ods","credit_notes","contact_id",3,"YES","uuid",NULL,NULL,NULL,NULL
"ods","credit_notes","status",4,"YES","text",NULL,NULL,NULL,NULL
"ods","credit_notes","date",5,"YES","date",NULL,NULL,NULL,0
"ods","credit_notes","total",6,"YES","numeric",NULL,NULL,NULL,NULL
"ods","credit_notes","updated_date_utc",7,"YES","timestamp without time zone",NULL,NULL,NULL,6
"ods","credit_notes","currency_code",8,"YES","text",NULL,NULL,NULL,NULL
"ods","credit_notes","reference",9,"YES","text",NULL,NULL,NULL,NULL
"ods","credit_notes","source_run_id",10,"NO","uuid",NULL,NULL,NULL,NULL
"ods","credit_notes","loaded_at",11,"NO","timestamp without time zone",NULL,NULL,NULL,6
"ods","currencies","code",1,"NO","text",NULL,NULL,NULL,NULL
"ods","currencies","description",2,"YES","text",NULL,NULL,NULL,NULL
"ods","currencies","source_run_id",3,"NO","uuid",NULL,NULL,NULL,NULL
"ods","currencies","loaded_at",4,"NO","timestamp without time zone",NULL,NULL,NULL,6
"ods","employees","employee_id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","employees","status",2,"YES","text",NULL,NULL,NULL,NULL
"ods","employees","first_name",3,"YES","text",NULL,NULL,NULL,NULL
"ods","employees","last_name",4,"YES","text",NULL,NULL,NULL,NULL
"ods","employees","external_link",5,"YES","text",NULL,NULL,NULL,NULL
"ods","employees","updated_date_utc",6,"YES","timestamp without time zone",NULL,NULL,NULL,6
"ods","employees","source_run_id",7,"NO","uuid",NULL,NULL,NULL,NULL
"ods","employees","loaded_at",8,"NO","timestamp without time zone",NULL,NULL,NULL,6
"ods","invoice_allocations","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","invoice_allocations","invoice_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"ods","invoice_allocations","allocation_id",3,"YES","uuid",NULL,NULL,NULL,NULL
"ods","invoice_allocations","credit_note_id",4,"YES","uuid",NULL,NULL,NULL,NULL
"ods","invoice_allocations","amount",5,"YES","numeric",NULL,NULL,NULL,NULL
"ods","invoice_allocations","date",6,"YES","date",NULL,NULL,NULL,0
"ods","invoice_lines","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","invoice_lines","invoice_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"ods","invoice_lines","description",3,"YES","text",NULL,NULL,NULL,NULL
"ods","invoice_lines","quantity",4,"YES","numeric",NULL,NULL,NULL,NULL
"ods","invoice_lines","unit_amount",5,"YES","numeric",NULL,NULL,NULL,NULL
"ods","invoice_lines","tax_type",6,"YES","text",NULL,NULL,NULL,NULL
"ods","invoice_lines","tax_amount",7,"YES","numeric",NULL,NULL,NULL,NULL
"ods","invoice_lines","line_amount",8,"YES","numeric",NULL,NULL,NULL,NULL
"ods","invoice_lines","account_code",9,"YES","text",NULL,NULL,NULL,NULL
"ods","invoice_lines","tracking",10,"YES","jsonb",NULL,NULL,NULL,NULL
"ods","invoice_payments","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","invoice_payments","invoice_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"ods","invoice_payments","payment_id",3,"YES","uuid",NULL,NULL,NULL,NULL
"ods","invoice_payments","date",4,"YES","date",NULL,NULL,NULL,0
"ods","invoice_payments","amount",5,"YES","numeric",NULL,NULL,NULL,NULL
"ods","invoice_payments","reference",6,"YES","text",NULL,NULL,NULL,NULL
"ods","invoice_reminders","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","invoice_reminders","enabled",2,"YES","boolean",NULL,NULL,NULL,NULL
"ods","invoice_reminders","reminder_day",3,"YES","integer",NULL,32,0,NULL
"ods","invoice_reminders","message",4,"YES","text",NULL,NULL,NULL,NULL
"ods","invoice_reminders","source_run_id",5,"NO","uuid",NULL,NULL,NULL,NULL
"ods","invoice_reminders","loaded_at",6,"NO","timestamp without time zone",NULL,NULL,NULL,6
"ods","invoices","invoice_id",1,"NO","uuid",NULL,NULL,NULL,NULL
"ods","invoices","contact_id",2,"YES","uuid",NULL,NULL,NULL,NULL
"ods","invoices","status",3,"YES","text",NULL,NULL,NULL,NULL
